customerKey,sex,age,educationLevel
2cb2de8e54,Male,73,College
2ca34faa53,Male,43,"College advanced"
2cab726613,Female,72,"College advanced"
2cb009de51,Female,66,College
2ca6b49264,Female,24,"High school"
2ca593e630,Male,42,"College advanced"
2ca91dfe08,Male,36,College
2cad35e207,Male,45,College
2ca8c37277,Male,42,College
2caf5a0c87,Female,37,"High school"
2cadd66414,Male,34,"High school"
2cad91ea20,Female,24,Basic
2ca5b45c24,Male,31,College
2cb1c01c55,Male,72,"College advanced"
2caef4ea94,Female,59,Basic
2caec1d214,Male,25,"High school"
2cb2724665,Male,60,"High school"
2ca2691e25,Male,73,"High school"
2cad3c7c37,Male,59,"College advanced"
2cab210896,Male,68,"College advanced"
2ca9a81484,Male,49,Basic
2cadf36009,Male,45,College
2cb3001257,Female,74,"High school"
2caf675e63,Female,19,"High school"
2cabfe7a86,Female,53,College
2ca6cd6095,Female,37,"High school"
2ca93e4281,Female,50,"High school"
2ca26e3231,Female,38,"High school"
2cacee5c76,Male,56,Basic
2cad316e15,Female,51,Basic
2caac97415,Female,70,College
2caac6e007,Female,62,College
2cb0ff1056,Male,72,College
2cad7b0668,Male,43,College
2cae416c11,Male,53,"High school"
2cab777020,Male,42,"High school"
2cab6f0a04,Female,34,"High school"
2cb0b2bc03,Female,34,"High school"
2caf5c8204,Male,50,Basic
2cabbd9832,Female,72,"High school"
2cb0a6e656,Male,52,"High school"
2ca3b65c69,Female,67,"High school"
2cae8ec489,Male,49,College
2ca8043265,Male,20,College
2cae31a445,Female,60,"High school"
2ca9160651,Female,52,Basic
2cacd45849,Male,68,"College advanced"
2cb024fa50,Female,36,"High school"
2caf2b7236,Female,65,College
2ca5595893,Male,22,Basic
2ca8de8499,Male,69,Basic
2ca5111e61,Male,70,"High school"
2cb07b0842,Male,70,"High school"
2cb1955656,Male,64,Basic
2cb15fe680,Male,72,"High school"
2cad6d6e76,Male,43,"High school"
2cae011689,Male,56,College
2ca664e250,Female,61,"High school"
2cad92b214,Female,74,"High school"
2caaaaca98,Male,41,College
2cae30d280,Female,61,"College advanced"
2ca68d4695,Male,47,College
2cb3332037,Female,20,College
2ca8732c99,Male,67,"High school"
2ca3a1e491,Female,47,"High school"
2cb31d2c80,Male,64,"College advanced"
2cad39fc39,Female,45,College
2cb0057402,Female,40,"High school"
2caf267249,Male,62,"High school"
2ca5677c22,Female,71,"High school"
2caa656099,Male,44,Basic
2ca8b67011,Female,32,"High school"
2ca8153006,Female,50,"High school"
2ca9c3bc55,Female,32,Basic
2cade4f652,Male,52,College
2cac7c4c32,Female,27,"College advanced"
2cb0839607,Male,40,College
2caf4ff864,Female,41,College
2cb0a20419,Male,63,Basic
2cae83d421,Female,75,"High school"
2caa37ca77,Female,39,"High school"
2ca32a7043,Female,19,"High school"
2ca9bb4272,Female,73,"High school"
2ca3e2e416,Female,81,"High school"
2ca217ca32,Male,35,"College advanced"
2ca3fd6071,Female,37,College
2cb279f864,Male,61,"High school"
2ca46f2013,Female,48,"High school"
2ca5347896,Female,19,Basic
2cab9ab600,Male,27,College
2cad4fa066,Male,63,"High school"
2caad34c73,Female,24,Basic
2ca37ef848,Male,61,"College advanced"
2cb09f3e61,Female,42,College
2ca2cda094,Male,37,"High school"
2ca3f76633,Female,44,College
2ca696ec43,Female,25,"High school"
2ca7177a95,Male,67,Basic
2caab44841,Female,30,College
2cb189ee58,Female,58,College
2ca8613e54,Male,55,College
2caaecce62,Male,22,"College advanced"
2ca37e1c21,Male,52,College
2cadba2683,Male,33,"College advanced"
2ca2215204,Male,42,College
2ca9504e00,Male,44,"College advanced"
2ca90ff881,Female,53,Basic
2ca2d7c825,Male,47,"High school"
2caae2a676,Female,23,"High school"
2ca643c211,Female,43,"High school"
2ca9aac627,Male,27,"High school"
2ca5c6a436,Female,18,"High school"
2cacd7fa77,Female,55,"High school"
2cae49e631,Female,34,Basic
2ca499dc15,Male,72,Basic
2ca6b64a35,Female,29,College
2caac46062,Male,43,"High school"
2ca60d4487,Male,43,"College advanced"
2cab769479,Female,64,Basic
2cac7ee025,Male,41,Basic
2ca4469436,Female,18,"College advanced"
2caf0f3e56,Female,55,College
2ca5f2aa01,Male,27,"High school"
2cabd8dc33,Female,37,Basic
2ca7f25868,Male,27,"High school"
2cafd8ce87,Female,56,College
2ca7f79482,Male,78,College
2cb1d5e829,Female,64,"High school"
2ca90bb664,Male,74,"High school"
2cb2e53c94,Female,59,College
2cac9bdc95,Male,66,"High school"
2ca2eca441,Female,38,College
2ca4225e14,Female,36,College
2cb1107245,Female,36,College
2cb29b2270,Female,63,College
2ca6c2c018,Male,43,"College advanced"
2cabee3a22,Male,27,Basic
2cb2ff4086,Female,20,College
2cab44f819,Female,53,"College advanced"
2cb1514098,Female,58,"High school"
2cadd49811,Male,24,College
2cac73aa37,Male,40,College
2caa404420,Female,37,"College advanced"
2cabe16a09,Female,54,"College advanced"
2ca8160c98,Female,50,"High school"
2ca6dde609,Female,36,"College advanced"
2caa837477,Male,24,"College advanced"
2cae217899,Male,67,College
2cae0c0617,Male,56,"High school"
2caeed2e48,Female,49,"High school"
2cad72aa04,Male,26,"High school"
2ca4c08800,Male,21,Basic
2ca6ce4636,Male,25,Basic
2ca2c7ba19,Male,25,College
2caa6e1693,Male,26,"High school"
2ca8ca7a57,Male,52,"High school"
2caeb7d249,Male,34,"High school"
2ca9df3281,Female,31,College
2caccd5058,Male,42,"High school"
2cae5b7a97,Male,57,College
2cac2ddc45,Female,28,"College advanced"
2ca66dca83,Male,67,"High school"
2caa300e49,Female,51,"High school"
2caf8ebe82,Male,39,Basic
2caf6e4821,Female,42,Basic
2cafa4c630,Female,28,College
2ca3204858,Male,47,College
2ca2d98030,Male,53,College
2cab2e9616,Female,19,"High school"
2cabd03a84,Female,63,"High school"
2cad8d8a11,Female,71,"High school"
2cab854463,Male,75,"High school"
2ca45b5c76,Female,30,"High school"
2caf8f9078,Female,26,"High school"
2ca485a098,Female,31,"High school"
2cabb83e04,Female,84,College
2ca8d85884,Female,36,College
2ca7b89248,Male,27,College
2ca6b01446,Male,42,"College advanced"
2cb323c675,Male,74,College
2cb0ac0e93,Female,38,"High school"
2ca4dc1c41,Female,46,"High school"
2cae12dc71,Female,76,College
2cad8a4c72,Male,70,"High school"
2cb147d662,Male,73,College
2caeeb8a92,Male,32,"High school"
2caee3f611,Female,39,Basic
2ca2565485,Female,67,"High school"
2ca9ba3e67,Female,31,Basic
2caefac689,Male,48,"High school"
2ca9d5b422,Female,49,Basic
2ca91eda66,Male,56,College
2ca22fee47,Female,25,"High school"
2cb0c4be71,Male,31,"High school"
2cb02a2c90,Male,71,"High school"
2cb2ddb202,Female,50,"High school"
2caaf11a37,Female,71,"High school"
2ca321f642,Male,40,College
2cac7b7049,Male,49,Basic
2cae4e1463,Female,33,Basic
2caeb97671,Female,47,"High school"
2ca6f9d414,Male,42,"High school"
2cae84a686,Female,54,Basic
2ca87bec00,Male,78,College
2ca9058a38,Male,45,"High school"
2cb0b45677,Female,43,"High school"
2ca3bf9e32,Female,40,Basic
2cb09bec01,Male,37,"High school"
2cb120b292,Male,44,College
2ca4816887,Female,49,"High school"
2ca40af838,Female,77,"High school"
2cab966a04,Female,59,Basic
2ca2a01464,Male,54,"High school"
2caada2251,Male,44,College
2cb019e223,Female,36,"College advanced"
2ca7329679,Female,57,College
2ca57cc612,Female,65,"High school"
2cac0e4286,Male,23,College
2cabe4c659,Male,58,"College advanced"
2ca61d0c44,Female,58,"High school"
2cac4d1c93,Female,21,College
2ca9662e95,Female,48,"High school"
2ca6609652,Male,21,Basic
2caa2cb273,Female,45,"College advanced"
2ca7d9b276,Female,27,"High school"
2ca8b39613,Male,42,"College advanced"
2ca7eed495,Female,60,"College advanced"
2cae69da23,Female,75,"College advanced"
2caf13b202,Female,59,Basic
2ca61b5496,Male,45,"College advanced"
2ca5aa9873,Male,42,College
2cb1ba4a38,Female,32,"High school"
2cad158a21,Male,41,"High school"
2ca5b9b693,Male,53,"High school"
2ca26ad647,Male,52,"High school"
2caf24a628,Female,32,"College advanced"
2ca6abd228,Female,39,"High school"
2ca6e08415,Female,25,College
2ca6961084,Female,45,"High school"
2ca575be50,Female,21,College
2caab5f600,Male,21,College
2ca31f6c49,Male,51,"College advanced"
2cae916293,Female,27,"High school"
2cb3374471,Male,19,"High school"
2ca9a66684,Male,32,"High school"
2caab94853,Female,79,"High school"
2ca3d97a94,Male,40,"High school"
2cb202c080,Male,26,College
2cae9ae087,Male,45,College
2caafebc12,Female,68,"High school"
2ca6242852,Female,40,"High school"
2cafd1ee45,Female,40,"High school"
2ca7d46c14,Female,56,College
2caab36c26,Male,39,"High school"
2ca66f8268,Female,64,"High school"
2cab363e48,Female,55,College
2ca9c74a35,Female,50,"High school"
2ca22c7e43,Male,52,"College advanced"
2cad77be55,Male,31,"High school"
2cac922207,Female,31,Basic
2caf8dec91,Male,54,College
2ca3929421,Male,57,College
2ca7570806,Male,20,College
2cab15dc51,Male,46,College
2ca9bf8441,Male,64,"High school"
2caf6b8c05,Female,36,College
2ca3842078,Female,39,"High school"
2caa286608,Male,18,"High school"
2ca5362633,Female,26,"High school"
2ca8fbf866,Male,40,College
2ca909fe30,Male,72,College
2caba6a047,Male,81,College
2ca3f83827,Female,40,College
2ca74e6657,Male,41,"High school"
2cb1b5f462,Male,57,"High school"
2ca48f5a07,Male,65,"High school"
2ca9978e35,Male,39,Basic
2ca31a5871,Female,41,"College advanced"
2cb2d95217,Male,41,College
2ca54dd287,Female,41,College
2ca83baa44,Female,30,College
2cabd47222,Female,72,"High school"
2caed74e08,Male,32,"High school"
2ca2b9f008,Male,25,"High school"
2cb1382c70,Male,31,College
2cacbeaa67,Female,46,"High school"
2ca4217804,Female,41,"High school"
2cac33f478,Female,62,"College advanced"
2ca91a6689,Female,44,College
2cb2bf9e96,Male,69,"High school"
2cab297860,Female,40,"High school"
2ca2328203,Female,42,College
2cb27ad460,Female,70,College
2cad86fa72,Female,59,Basic
2cab313425,Female,18,"High school"
2cadc48a84,Female,71,"High school"
2cb2fa0e10,Male,47,"High school"
2ca62fa424,Female,77,"College advanced"
2cad1b5214,Female,56,"High school"
2ca55a3473,Female,25,"College advanced"
2ca2f00094,Male,28,Basic
2ca7db6099,Male,30,"High school"
2ca3104486,Female,45,College
2cab547009,Male,58,College
2ca45d1e34,Male,32,College
2ca8690498,Female,48,College
2cae275e29,Female,71,"High school"
2cb1436237,Male,50,"College advanced"
2cacbf7c79,Female,32,College
2ca2dcf029,Female,19,College
2cb00d5820,Female,37,"High school"
2ca673e299,Female,37,College
2cad5e4653,Male,27,College
2cafcdb619,Female,37,College
2ca6f4ac03,Male,42,"High school"
2cae742a90,Female,51,"High school"
2ca3dc0425,Male,72,College
2cab889604,Male,41,"College advanced"
2caa9b5c58,Male,49,"High school"
2cb1a08c08,Female,73,"College advanced"
2ca8b2c476,Female,46,College
2ca76a3668,Female,71,"High school"
2caa22a827,Male,29,Basic
2cab1e7e46,Female,32,Basic
2cb2453265,Female,30,"High school"
2ca5f63830,Male,52,"High school"
2ca3893e16,Male,39,"High school"
2cb13c9676,Male,72,"College advanced"
2cb1af4660,Female,20,College
2cac1c5270,Female,25,"High school"
2ca80cfc40,Male,38,"High school"
2ca3e05013,Female,32,"High school"
2ca9198a37,Male,33,"College advanced"
2cb160b827,Female,64,College
2ca963ae86,Male,22,"High school"
2ca6a6a016,Male,38,College
2ca3198606,Female,45,Basic
2cafa07061,Male,52,"College advanced"
2caf5d5498,Male,49,College
2cae061669,Female,74,"High school"
2cae268c33,Female,57,"College advanced"
2cb1367e78,Female,57,"High school"
2cb2960e05,Male,20,"High school"
2cb26ef420,Male,29,"College advanced"
2cac564041,Male,28,College
2ca47d1296,Female,55,"High school"
2ca625e032,Male,73,College
2cad1d0031,Female,30,"High school"
2cb0ecc879,Female,58,College
2cafc1cc45,Male,37,"High school"
2ca8198653,Female,77,"High school"
2cae64da02,Female,55,"High school"
2ca8af5416,Female,54,"College advanced"
2cad591450,Female,56,"College advanced"
2ca764c838,Male,35,"High school"
2ca4d8b602,Male,23,College
2ca3162078,Male,73,"High school"
2cb333fc44,Female,64,"High school"
2cab38be21,Female,29,Basic
2cb1da4804,Male,48,"High school"
2ca5712c88,Female,21,"High school"
2ca987ee84,Female,27,Basic
2ca9301479,Female,54,"College advanced"
2ca6fc5e79,Male,54,"High school"
2cad76f675,Male,70,College
2ca58cb657,Male,39,"High school"
2ca9574c52,Female,30,College
2cb0b38e37,Male,55,College
2ca59ba294,Male,70,"College advanced"
2cafda7272,Female,59,"High school"
2cab5b5011,Male,69,"High school"
2caa168264,Male,57,"High school"
2cb2514e36,Male,31,"High school"
2ca51bc809,Male,41,College
2ca2e49864,Female,26,"College advanced"
2ca580ae83,Male,20,"High school"
2ca9137252,Female,55,"High school"
2caff73c27,Female,67,Basic
2ca4cfec10,Female,83,"High school"
2caf40a899,Female,58,"High school"
2ca9b6c499,Male,70,College
2caed3fc07,Female,45,College
2cb0ef5c60,Male,21,College
2caac53218,Female,39,"High school"
2cac644629,Female,33,"High school"
2ca8a34c56,Male,30,"College advanced"
2caea52632,Female,61,"High school"
2ca6d8aa87,Male,72,"College advanced"
2ca7e00630,Male,38,College
2caefd6e53,Female,64,College
2ca9b87243,Female,34,College
2ca82b2488,Male,29,"College advanced"
2ca4fde605,Female,62,Basic
2ca86b9840,Female,39,"High school"
2ca471f090,Female,59,"High school"
2cab7ca252,Female,59,"High school"
2caca71c77,Female,38,Basic
2ca484ce22,Female,44,Basic
2cb3105213,Female,49,College
2caf0a3e98,Male,57,"College advanced"
2cad02ac99,Female,72,"High school"
2cab0d4442,Male,49,College
2caaae3a59,Male,45,"High school"
2cb047b435,Female,25,Basic
2ca55ce634,Female,67,"High school"
2cab262600,Male,61,College
2cb3149491,Male,84,"College advanced"
2ca7cf2638,Female,63,"High school"
2cb2adc413,Female,32,"High school"
2ca3a99617,Male,53,College
2cab0ef216,Male,40,College
2cb0f65079,Male,45,"College advanced"
2cb214ae34,Female,74,"High school"
2cb249a685,Male,26,"High school"
2ca38bc807,Male,47,"High school"
2ca82c1486,Male,46,"High school"
2cb0579076,Female,36,Basic
2cad1c2449,Female,47,"College advanced"
2cb31eda73,Male,29,College
2ca9e2a278,Female,58,Basic
2cadff4a26,Male,31,"High school"
2cb2fd9227,Female,55,"High school"
2ca4b2e609,Male,44,College
2cac9f4226,Female,44,"High school"
2caabcb869,Female,22,"High school"
2cb014f658,Male,34,"High school"
2cb1173e80,Female,30,College
2cabe9e465,Female,29,"High school"
2cb29db630,Female,21,"High school"
2caaa67e65,Female,60,"High school"
2cb2dccc23,Female,29,Basic
2cab511466,Female,21,College
2cac065e54,Female,51,"High school"
2ca6529033,Male,53,"High school"
2cac2ed624,Male,35,"High school"
2caf7b3687,Male,32,Basic
2cb02ffe25,Female,42,"High school"
2ca3fac216,Male,57,"High school"
2caae0f804,Male,73,"High school"
2caa9dfa29,Female,65,"High school"
2ca77ad062,Female,78,"College advanced"
2cb262f663,Female,38,College
2ca87f6639,Female,43,"High school"
2caf9d0a13,Male,65,Basic
2ca5dbc621,Female,64,"High school"
2cace94861,Male,18,Basic
2cb12dfa08,Male,30,Basic
2ca8675604,Male,22,College
2cafa8ea19,Female,83,College
2cb1ed1c88,Male,31,Basic
2ca4d62224,Male,49,"High school"
2cb2d29a82,Male,24,"High school"
2cada66c75,Female,76,"High school"
2ca7a76c33,Female,66,"High school"
2cafff9891,Male,39,"High school"
2ca941a821,Male,45,College
2ca5a9bc07,Female,63,College
2caa8cd443,Female,31,"High school"
2caae02644,Female,29,College
2cb10f9611,Female,73,"High school"
2ca8c8ae09,Female,36,"High school"
2cab4e6c61,Female,60,"High school"
2caf36a886,Female,20,"High school"
2ca9584625,Female,31,"High school"
2ca2207693,Male,33,College
2ca7979008,Male,32,"High school"
2cb06ff048,Male,52,"High school"
2ca6063283,Female,35,"High school"
2cb0006a39,Male,50,"High school"
2ca4571a02,Female,36,"High school"
2ca22ba231,Female,30,"High school"
2ca6fab060,Male,81,"College advanced"
2ca5ccbc94,Male,84,"College advanced"
2ca2acda67,Female,23,College
2caa36ee85,Male,38,College
2ca4cf1069,Female,82,Basic
2ca4cbb433,Male,24,"High school"
2ca6b8f256,Male,47,Basic
2caaff9847,Female,62,"High school"
2cabc2b676,Male,75,"High school"
2caea2a669,Male,74,College
2cb335a086,Female,60,"College advanced"
2cac770640,Male,73,College
2cafc00a55,Female,65,College
2cb1498465,Male,61,College
2ca5193435,Female,38,"High school"
2cb05af645,Female,24,College
2ca7758a29,Female,65,"High school"
2ca8912c81,Female,76,College
2ca269fa15,Male,77,"College advanced"
2cab86f242,Male,54,College
2cb15bb800,Male,36,"High school"
2cae812c87,Male,23,College
2ca4967654,Male,22,College
2ca45a8040,Female,48,"High school"
2cabbbea73,Male,68,Basic
2ca7e2b817,Male,31,"High school"
2ca8289077,Male,74,"High school"
2cb3249860,Male,67,"High school"
2ca4aa2673,Male,66,Basic
2ca6872464,Female,22,College
2cab93cc79,Male,21,"High school"
2ca66cf836,Male,76,Basic
2caa8b0840,Female,54,"High school"
2ca32c1e53,Male,34,"College advanced"
2cb1aadc35,Male,51,"High school"
2ca83e3e70,Male,47,"College advanced"
2cb12a7688,Male,69,"High school"
2ca466a660,Female,54,College
2ca27e7201,Male,40,Basic
2cb18c7810,Female,42,"High school"
2ca2fdd461,Female,27,"High school"
2cb2674293,Male,59,"High school"
2ca258de60,Male,46,"College advanced"
2cb05f1003,Female,46,"High school"
2cb31c3c15,Male,58,"High school"
2cb0c66264,Female,53,College
2cae13cc33,Male,45,"High school"
2ca49fd611,Male,46,"High school"
2ca7def825,Male,41,"High school"
2ca9381682,Female,26,"High school"
2cb0a12842,Female,60,"High school"
2ca8a27001,Male,79,"High school"
2ca4cad818,Female,34,"High school"
2cb04d7c93,Male,69,College
2ca90f2689,Female,68,College
2ca342ee31,Male,32,"High school"
2caf21fe07,Male,57,"High school"
2cad12c409,Female,41,Basic
2ca7870065,Male,26,College
2cb1f4d887,Female,53,"High school"
2ca975c431,Female,40,College
2ca8741c75,Male,22,"College advanced"
2caf855e46,Male,18,"High school"
2ca7613a94,Male,51,"High school"
2ca6b1cc73,Female,19,College
2ca63ae467,Female,50,Basic
2ca8a87e92,Male,47,College
2caa2a1446,Male,27,"High school"
2ca8e9f696,Male,35,"High school"
2ca72bca47,Female,32,"College advanced"
2cab0a8895,Male,18,"High school"
2ca5977484,Female,72,"High school"
2cac236486,Male,30,College
2cb2335844,Female,42,College
2caa47f681,Female,59,College
2caea1a262,Male,26,"College advanced"
2cb2403238,Female,54,Basic
2ca2f6c269,Male,40,College
2cb09e6270,Female,56,"High school"
2cad40b480,Female,24,Basic
2ca3062690,Female,59,"High school"
2ca5cf9619,Female,59,College
2cae01e814,Male,56,"High school"
2cae3b1864,Female,77,College
2ca69c1e51,Male,21,"College advanced"
2caa730c07,Male,69,"High school"
2cb02d8838,Male,67,"College advanced"
2cabf8f818,Male,35,College
2ca3c15669,Male,55,"High school"
2ca4c4b685,Female,64,"College advanced"
2cb0295a36,Female,24,College
2ca7941686,Male,42,"High school"
2cb2622497,Male,83,"High school"
2cad694037,Male,45,College
2ca23ebc99,Male,39,College
2cae7e9819,Male,22,College
2caf958068,Male,65,College
2ca2632430,Female,34,"High school"
2ca6d54412,Female,74,"High school"
2cab7a1806,Male,33,College
2cae690807,Male,75,"High school"
2cb1e6fa95,Female,70,College
2caf309a09,Female,42,"College advanced"
2ca8464073,Male,48,"High school"
2ca45c4c69,Female,72,"High school"
2cb00baa03,Female,21,"High school"
2ca8cf9836,Male,62,"High school"
2ca5895050,Male,74,"High school"
2ca74d8a81,Male,59,"High school"
2ca7e7d649,Female,64,"High school"
2ca3781821,Female,20,"High school"
2ca4520601,Male,64,"High school"
2ca5a71451,Female,49,College
2cb1b96e99,Male,28,"College advanced"
2cb165f477,Male,66,"High school"
2cb1c38c70,Female,20,Basic
2caed67c02,Female,45,"High school"
2ca380ba88,Female,51,"High school"
2cae565c57,Female,34,"High school"
2ca70c1c11,Female,56,Basic
2ca29cb864,Male,47,"High school"
2cafb09258,Male,35,"High school"
2cb2769211,Male,59,Basic
2caf4ba240,Female,24,"High school"
2cae0f6c23,Male,77,College
2ca3d6d234,Female,51,Basic
2caace8826,Female,78,"College advanced"
2cb06a0a69,Female,30,"High school"
2ca4ebd058,Female,47,"High school"
2caf3d6047,Male,26,College
2ca8145e04,Male,41,"College advanced"
2cb2b3a088,Female,47,"College advanced"
2cada85642,Female,61,Basic
2cb2b70627,Female,28,College
2ca51aec43,Female,64,"College advanced"
2cad59e696,Female,55,"High school"
2cb31b4c00,Female,49,"High school"
2cac049c82,Male,69,"High school"
2cae0a4e93,Male,19,"High school"
2ca70b4a56,Male,26,College
2ca4632c59,Female,57,"College advanced"
2cae0b2070,Female,37,"College advanced"
2cace37661,Male,26,"College advanced"
2ca789c655,Female,69,"High school"
2ca4fa6201,Female,56,"High school"
2ca26fe059,Male,38,Basic
2ca3acfc79,Male,83,"High school"
2ca738c246,Male,70,"College advanced"
2ca2942a16,Male,83,College
2caeb00295,Male,25,College
2cb24c5831,Female,38,College
2ca7338688,Male,30,"High school"
2ca6ded614,Male,52,"High school"
2ca9b5e884,Female,60,"High school"
2ca5d93c90,Male,30,College
2ca3becc57,Female,18,"High school"
2ca5069257,Female,56,College
2cb1d51622,Female,43,"High school"
2ca5fa7a97,Male,78,"High school"
2ca8c1ba65,Male,65,Basic
2ca751c208,Female,22,"High school"
2ca52f1473,Female,55,"High school"
2cad6a1218,Female,20,College
2ca8d14682,Female,69,College
2caf3e3234,Male,80,"High school"
2ca772e288,Male,64,"College advanced"
2cac251c72,Male,19,"High school"
2cb31dfe29,Female,69,"College advanced"
2ca62cd440,Female,73,"High school"
2ca85d9266,Female,29,Basic
2ca2335e19,Male,59,"High school"
2ca7846c64,Male,54,"High school"
2cacc83211,Female,24,"High school"
2caf492c11,Male,32,"College advanced"
2cacf6ea66,Female,19,"High school"
2ca6465693,Male,24,"High school"
2cb1d0de93,Male,37,Basic
2caeb46229,Female,34,Basic
2cac755866,Male,51,College
2cb2a37498,Male,29,"High school"
2ca99d0654,Female,73,Basic
2ca51ca479,Female,55,College
2cb2fc8e54,Female,44,Basic
2ca7fe5699,Female,61,"High school"
2ca34ed851,Male,41,"High school"
2cab5dee60,Male,46,Basic
2cb19e0299,Male,40,"High school"
2ca6bac879,Male,40,College
2cadb88289,Male,75,Basic
2ca4297a79,Female,36,College
2caea87807,Female,68,"High school"
2caaee8677,Male,40,"High school"
2cb3170024,Male,59,College
2ca3960437,Female,45,"High school"
2cac2a3075,Female,24,College
2ca9372629,Male,41,"College advanced"
2cb3207e15,Female,65,"High school"
2ca856bc73,Male,25,"High school"
2ca36f6c15,Female,60,College
2cb05e3e70,Male,67,"High school"
2ca6775c42,Male,53,College
2ca46ffc14,Male,78,"High school"
2ca36cd817,Female,49,"High school"
2ca9777289,Female,37,"College advanced"
2caa1cae93,Female,48,"High school"
2cafa67427,Male,30,College
2caafa5c48,Male,44,College
2cac8c0040,Male,47,Basic
2cad269289,Female,50,College
2ca665dc60,Female,22,College
2cac4c4031,Female,23,"High school"
2ca2da5c69,Male,29,"High school"
2cacd28c57,Male,66,"College advanced"
2cb19d3009,Male,42,"High school"
2cafd2ca59,Female,53,College
2ca79fc462,Male,51,"High school"
2ca6331e54,Female,61,College
2ca4da6454,Female,60,Basic
2caaaf0c33,Male,31,"High school"
2caeab0c48,Male,58,"High school"
2ca854f092,Male,25,College
2ca3826823,Male,40,"High school"
2cac5ef635,Female,72,"High school"
2ca211bc78,Male,23,"High school"
2ca41dd668,Male,50,"High school"
2ca8b48639,Female,68,College
2ca75a7843,Male,67,"High school"
2caea37878,Male,57,"High school"
2cadbe9026,Female,27,College
2cb00fce98,Female,24,"College advanced"
2cb2b63438,Male,36,College
2cb0ffec59,Female,57,"College advanced"
2ca39f5a05,Female,50,"High school"
2caf64e859,Male,41,"High school"
2ca8509a39,Female,63,"High school"
2cadf1bc87,Male,54,"High school"
2cacff3c33,Female,38,"High school"
2cad3e2000,Male,24,College
2ca96e1212,Male,53,"High school"
2ca7501447,Male,70,"High school"
2caffd2201,Female,29,"High school"
2cab27d417,Male,57,"High school"
2ca700dc18,Female,25,College
2ca9a9c202,Male,28,"High school"
2ca4c23673,Male,72,"High school"
2cb2410459,Male,64,"High school"
2ca8a50e15,Female,48,"High school"
2cab254a86,Female,47,"High school"
2cb0444e29,Male,54,College
2cb1131034,Female,28,College
2cacb0ae72,Male,69,College
2cb0cc5c04,Female,34,"High school"
2ca939ce40,Female,50,College
2caa1f3891,Male,20,"High school"
2cac5d3e28,Female,21,College
2caa80f438,Female,46,"High school"
2ca69dc224,Female,20,"High school"
2cb2895c80,Male,47,"High school"
2cad3d4471,Male,58,"High school"
2cb2ca3464,Female,31,"High school"
2caeded844,Male,67,Basic
2cad08ce21,Female,79,"High school"
2caa8e8217,Female,32,"High school"
2ca7efc467,Female,33,"High school"
2ca594c289,Female,58,Basic
2cab179479,Female,52,"High school"
2caac60e51,Male,41,"High school"
2caa186296,Female,39,"High school"
2cad6bc048,Male,65,Basic
2caee25217,Male,25,"College advanced"
2ca94ea008,Male,50,College
2ca43eb064,Female,50,Basic
2ca2c46801,Male,19,"College advanced"
2ca4b02a67,Male,28,"High school"
2ca9e6da44,Male,33,"High school"
2caf578258,Female,58,"High school"
2cae6e3a34,Male,49,College
2caaab9c35,Male,46,"High school"
2ca9240260,Male,19,"College advanced"
2ca86fd098,Female,75,"College advanced"
2cab135c00,Male,54,"High school"
2cb1c97c54,Female,40,College
2ca33ec063,Male,21,College
2cb2996067,Female,28,"High school"
2ca6f2e012,Female,36,"High school"
2cb1b1c660,Male,27,College
2caacb2248,Female,21,"High school"
2ca89dfc39,Female,70,"College advanced"
2cb15f0a17,Female,30,Basic
2ca924de13,Female,27,"High school"
2cb0d65c18,Female,54,Basic
2ca5633019,Male,36,"High school"
2ca61fc812,Male,55,Basic
2ca80eaa58,Female,55,College
2caf0d9052,Male,50,"High school"
2caa3dce50,Male,56,"High school"
2cb0fab022,Female,32,"High school"
2cb12ed600,Female,59,College
2ca20c5887,Male,68,College
2ca8208e71,Female,67,"High school"
2ca8668444,Male,59,"High school"
2ca93d6601,Female,18,"High school"
2ca48b2c34,Male,50,Basic
2ca80f8693,Female,38,"High school"
2cac533e29,Male,48,College
2cb1bb1c43,Female,30,College
2ca779f443,Male,33,"High school"
2caaa4d070,Female,36,College
2ca7370080,Male,64,College
2caab0b051,Female,40,"High school"
2cb0242892,Male,35,"High school"
2cadcd0e89,Male,62,"High school"
2ca43a2853,Female,51,"College advanced"
2ca8dcb873,Male,67,College
2caa6c6866,Female,45,"High school"
2ca931ea95,Female,74,College
2ca93b8648,Female,66,College
2ca2573003,Female,76,Basic
2caf5fca01,Female,63,"College advanced"
2ca7293605,Female,34,College
2ca412b404,Female,68,"High school"
2ca6d6fc50,Female,45,College
2caecc2c25,Male,69,"High school"
2ca898e868,Female,72,Basic
2ca6cb8a08,Male,69,College
2ca385ce18,Female,71,"College advanced"
2ca2cb1604,Female,60,College
2cadfe6e60,Male,18,College
2caef76a56,Male,54,"High school"
2ca76b1287,Female,30,College
2ca8f6bc78,Female,66,College
2caa68da95,Male,57,College
2ca4319060,Male,52,"High school"
2ca43dd468,Male,37,College
2cb30ea486,Male,28,"High school"
2ca63c9c02,Female,21,College
2ca88a4217,Male,25,College
2caee90a88,Male,41,College
2cb1737846,Male,33,"High school"
2ca5463e80,Female,57,Basic
2cb0336e26,Female,51,"High school"
2ca7909c88,Male,47,"College advanced"
2cae533206,Female,63,"High school"
2cae088c51,Female,54,College
2ca52bae01,Male,50,College
